review_id,source_id,axis,tier,context_json,left,right,human_choice,confidence_1_5,notes
review-0044,cnn-explicit_labels-platinum-g09-a_context,explicit_labels,platinum,"{""compression_bps"": 4829, ""directness_bps"": 7800, ""energy_bps"": 4552, ""identity_relevance_bps"": 4917, ""novelty_pressure_bps"": 4592, ""playfulness_bps"": 5640, ""semantic_specificity_bps"": 8150, ""warmth_bps"": 5240}","The record changed on July 11, 2026 at 13:22 EDT. The change request contains that timestamp. No narrower timestamp is available.","Fact: The record changed on July 11, 2026 at 13:22 EDT. Evidence: The change request contains that timestamp. Limit: No narrower timestamp is available.",,,
review-0045,cnn-comma_cadence-silver-g32-a_context,comma_cadence,silver,"{""compression_bps"": 5187, ""directness_bps"": 5203, ""energy_bps"": 3800, ""identity_relevance_bps"": 4872, ""novelty_pressure_bps"": 5814, ""playfulness_bps"": 4307, ""semantic_specificity_bps"": 5003, ""warmth_bps"": 7000}",I would not update the identity claim yet. The signed receipt contains a conflicting status. The conflict is unresolved.,"I would not update the identity claim yet, and the signed receipt contains a conflicting status, but the conflict is unresolved.",,,
review-0046,cnn-colon_compaction-silver-g25-a_context,colon_compaction,silver,"{""compression_bps"": 9300, ""directness_bps"": 8800, ""energy_bps"": 5602, ""identity_relevance_bps"": 4268, ""novelty_pressure_bps"": 5204, ""playfulness_bps"": 4771, ""semantic_specificity_bps"": 5469, ""warmth_bps"": 4549}","The change request documents the event on July 23, 2026 at 09:37 EDT. It records that the team chose to enable shadow influence. It does not establish why that choice was made.","Result: The change request documents the event on July 23, 2026 at 09:37 EDT. Evidence: It records that the team chose to enable shadow influence. Limit: It does not establish why that choice was made.",,,
review-0047,cnn-terminology-silver-g14-a_context,terminology,silver,"{""compression_bps"": 5308, ""directness_bps"": 7600, ""energy_bps"": 4703, ""identity_relevance_bps"": 5029, ""novelty_pressure_bps"": 5078, ""playfulness_bps"": 5068, ""semantic_specificity_bps"": 9600, ""warmth_bps"": 5678}","All of the reports ultimately copy one underlying spreadsheet. That is one source chain, not independent confirmation. Wait for a genuinely independent record.","The source graph collapses two audit summaries to a single origin: one underlying spreadsheet. That is one source chain, not independent confirmation. Wait for a genuinely independent record.",,,
review-0048,cnn-warmth_marker-gold-g31-a_context,warmth_marker,gold,"{""compression_bps"": 5316, ""directness_bps"": 4360, ""energy_bps"": 4505, ""identity_relevance_bps"": 6275, ""novelty_pressure_bps"": 4866, ""playfulness_bps"": 4816, ""semantic_specificity_bps"": 5533, ""warmth_bps"": 8570}",The proposed interpretation is possible. I would not approve the deployment yet. The database snapshot contains a conflicting quantity. The conflict is unresolved.,Here is the factual core. I would not approve the deployment yet. The database snapshot contains a conflicting quantity. The conflict is unresolved.,,,
review-0049,cnn-imagery_density-gold-g31-a_context,imagery_density,gold,"{""compression_bps"": 4813, ""directness_bps"": 4413, ""energy_bps"": 4991, ""identity_relevance_bps"": 5810, ""novelty_pressure_bps"": 8655, ""playfulness_bps"": 8400, ""semantic_specificity_bps"": 5546, ""warmth_bps"": 4798}",Repeated evidence supports a tendency without making it permanent. The pattern that the user likes precise but unusual imagery appears across 18 sessions. Each observation has a recorded source. The pattern remains revisable.,"The pattern is a trail, not a tattoo. Repeated evidence supports a tendency without making it permanent. The pattern that the user likes precise but unusual imagery appears across 18 sessions. Each observation has a recorded source. The pattern remains revisable.",,,
review-0050,cnn-contraction_register-gold-g45-a_context,contraction_register,gold,"{""compression_bps"": 5700, ""directness_bps"": 6870, ""energy_bps"": 5837, ""identity_relevance_bps"": 4713, ""novelty_pressure_bps"": 5288, ""playfulness_bps"": 5649, ""semantic_specificity_bps"": 5039, ""warmth_bps"": 7720}","The model is not ready for live influence. Held-out accuracy was 71%, while the control is 51%. The comparison cannot support a reliable advantage. The record cannot establish more than this.","The model isn't ready for live influence. Held-out accuracy was 71%, while the control is 51%. The comparison can't support a reliable advantage. The record can't establish more than this.",,,
review-0051,cnn-colon_compaction-gold-g48-a_context,colon_compaction,gold,"{""compression_bps"": 8655, ""directness_bps"": 8230, ""energy_bps"": 4642, ""identity_relevance_bps"": 5419, ""novelty_pressure_bps"": 5647, ""playfulness_bps"": 5674, ""semantic_specificity_bps"": 4807, ""warmth_bps"": 4745}",The candidate lattice halted before shadow comparison completed. All 17 recorded attempts ended in invalid timestamp. Zero attempts reached the next stage.,Result: The candidate lattice halted before shadow comparison completed. Evidence: All 17 recorded attempts ended in invalid timestamp. Limit: Zero attempts reached the next stage.,,,
review-0052,cnn-comma_cadence-silver-g22-a_context,comma_cadence,silver,"{""compression_bps"": 4278, ""directness_bps"": 4950, ""energy_bps"": 3800, ""identity_relevance_bps"": 5918, ""novelty_pressure_bps"": 5995, ""playfulness_bps"": 5604, ""semantic_specificity_bps"": 4234, ""warmth_bps"": 7000}","Two technical writeups repeat the same claim. Every report traces back to one benchmark table. That is one source chain, not independent confirmation.","Two technical writeups repeat the same claim, and every report traces back to one benchmark table, but that is one source chain, not independent confirmation.",,,
review-0053,cnn-colon_compaction-silver-g44-a_context,colon_compaction,silver,"{""compression_bps"": 9300, ""directness_bps"": 8800, ""energy_bps"": 4966, ""identity_relevance_bps"": 4995, ""novelty_pressure_bps"": 4301, ""playfulness_bps"": 5216, ""semantic_specificity_bps"": 5892, ""warmth_bps"": 4300}","The record changed on June 9, 2026 at 22:09 EDT. The meeting minutes includes that timestamp. No narrower timestamp is available.","Result: The record changed on June 9, 2026 at 22:09 EDT. Evidence: The meeting minutes includes that timestamp. Limit: No narrower timestamp is available.",,,
review-0054,cnn-imagery_density-silver-g37-a_context,imagery_density,silver,"{""compression_bps"": 4427, ""directness_bps"": 5783, ""energy_bps"": 5395, ""identity_relevance_bps"": 4538, ""novelty_pressure_bps"": 9300, ""playfulness_bps"": 9000, ""semantic_specificity_bps"": 4519, ""warmth_bps"": 5899}","The signal is a spark under glass, not a green launch light. The measured advantage is not strong enough to authorize promotion. The model is not ready for live influence. Held-out accuracy is 79%, while the control is 77%. The comparison does not establish a reliable advantage.","The measured advantage is not strong enough to authorize promotion. The model is not ready for live influence. Held-out accuracy is 79%, while the control is 77%. The comparison does not establish a reliable advantage.",,,
review-0055,cnn-noun_repetition-gold-g42-a_context,noun_repetition,gold,"{""compression_bps"": 5230, ""directness_bps"": 4852, ""energy_bps"": 5523, ""identity_relevance_bps"": 6275, ""novelty_pressure_bps"": 5075, ""playfulness_bps"": 4910, ""semantic_specificity_bps"": 8400, ""warmth_bps"": 5093}","The model is not ready for live influence. The documented result is supported by this evidence: held-out accuracy was 80%, while the control is 50%. The comparison does not demonstrate a reliable advantage.","The model is not ready for live influence. It is supported by this evidence: held-out accuracy was 80%, while the control is 50%. The comparison does not demonstrate a reliable advantage.",,,
review-0056,cnn-warmth_marker-gold-g19-a_context,warmth_marker,gold,"{""compression_bps"": 4950, ""directness_bps"": 4586, ""energy_bps"": 4654, ""identity_relevance_bps"": 6275, ""novelty_pressure_bps"": 4440, ""playfulness_bps"": 4776, ""semantic_specificity_bps"": 5411, ""warmth_bps"": 8570}",The proposed interpretation is possible. I would not approve the deployment yet. The split manifest contains a conflicting decision. The conflict is unresolved.,Here is the factual core. I would not approve the deployment yet. The split manifest contains a conflicting decision. The conflict is unresolved.,,,
review-0057,cnn-colon_compaction-gold-g08-a_context,colon_compaction,gold,"{""compression_bps"": 8655, ""directness_bps"": 8230, ""energy_bps"": 5217, ""identity_relevance_bps"": 5538, ""novelty_pressure_bps"": 5306, ""playfulness_bps"": 4942, ""semantic_specificity_bps"": 4371, ""warmth_bps"": 4385}","Result: The workflow failed on July 15, 2026 at 08:14 EDT. Evidence: The permit record contains that timestamp. Limit: No narrower timestamp is available.","The workflow failed on July 15, 2026 at 08:14 EDT. The permit record contains that timestamp. No narrower timestamp is available.",,,
review-0058,cnn-warmth_marker-silver-g42-a_context,warmth_marker,silver,"{""compression_bps"": 5637, ""directness_bps"": 4350, ""energy_bps"": 5014, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 5800, ""playfulness_bps"": 5911, ""semantic_specificity_bps"": 5668, ""warmth_bps"": 9200}",That would leave anyone feeling cornered. The source transcript shows 40 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,Here is the factual core. The source transcript shows 40 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,,,
review-0059,cnn-warmth_marker-silver-g48-a_context,warmth_marker,silver,"{""compression_bps"": 5947, ""directness_bps"": 4926, ""energy_bps"": 4993, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4546, ""playfulness_bps"": 5734, ""semantic_specificity_bps"": 5551, ""warmth_bps"": 9200}",The number is useful only with its comparison point. The measured latency was 78 ms. The frozen threshold was 82 ms. The measured value is below the threshold.,Here is the factual core. The measured latency was 78 ms. The frozen threshold was 82 ms. The measured value is below the threshold.,,,
review-0060,cnn-explicit_labels-silver-g40-a_context,explicit_labels,silver,"{""compression_bps"": 5294, ""directness_bps"": 9000, ""energy_bps"": 5407, ""identity_relevance_bps"": 5806, ""novelty_pressure_bps"": 4258, ""playfulness_bps"": 4801, ""semantic_specificity_bps"": 9500, ""warmth_bps"": 5543}",Fact: The permit record shows 16 separate charges. Evidence: Two of the charges share the same authorization code. Limit: The duplicate code does not by itself prove intent.,The permit record shows 16 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,,,
review-0061,cnn-opener_length-gold-g38-a_context,opener_length,gold,"{""compression_bps"": 8400, ""directness_bps"": 8740, ""energy_bps"": 5289, ""identity_relevance_bps"": 5810, ""novelty_pressure_bps"": 4581, ""playfulness_bps"": 4338, ""semantic_specificity_bps"": 5193, ""warmth_bps"": 4441}","The current record supports this result: The permit was posted on July 15, 2026 at 08:14 EDT. The workflow trace contains that timestamp. No narrower timestamp is available.","Result: The permit was posted on July 15, 2026 at 08:14 EDT. The workflow trace contains that timestamp. No narrower timestamp is available.",,,
review-0062,cnn-semicolon_rhythm-platinum-g28-a_context,semicolon_rhythm,platinum,"{""compression_bps"": 6820, ""directness_bps"": 5512, ""energy_bps"": 5140, ""identity_relevance_bps"": 5338, ""novelty_pressure_bps"": 4556, ""playfulness_bps"": 4865, ""semantic_specificity_bps"": 5475, ""warmth_bps"": 5677}",The pattern that the user notices contradictions quickly appears across 7 sessions; each observation has a recorded source; the pattern remains revisable.,The pattern that the user notices contradictions quickly appears across 7 sessions. Each observation has a recorded source. The pattern remains revisable.,,,
review-0063,cnn-parenthetical_caveat-platinum-g25-a_context,parenthetical_caveat,platinum,"{""compression_bps"": 7450, ""directness_bps"": 5531, ""energy_bps"": 5840, ""identity_relevance_bps"": 4800, ""novelty_pressure_bps"": 4509, ""playfulness_bps"": 4647, ""semantic_specificity_bps"": 4447, ""warmth_bps"": 4455}","The invoice was generated on July 23, 2026 at 09:37 EDT (no narrower timestamp is available). The change request contains that timestamp.","The invoice was generated on July 23, 2026 at 09:37 EDT. No narrower timestamp is available. The change request contains that timestamp.",,,
review-0064,cnn-contraction_register-silver-g13-a_context,contraction_register,silver,"{""compression_bps"": 4631, ""directness_bps"": 7200, ""energy_bps"": 5806, ""identity_relevance_bps"": 5226, ""novelty_pressure_bps"": 4964, ""playfulness_bps"": 5705, ""semantic_specificity_bps"": 5704, ""warmth_bps"": 8200}",The parity report shows 41 separate charges. Two of the charges share the same authorization code. The duplicate code doesn't by itself prove intent. The record can't establish more than this.,The parity report shows 41 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent. The record cannot establish more than this.,,,
review-0065,cnn-parenthetical_caveat-platinum-g04-a_context,parenthetical_caveat,platinum,"{""compression_bps"": 7450, ""directness_bps"": 4584, ""energy_bps"": 5840, ""identity_relevance_bps"": 4962, ""novelty_pressure_bps"": 4845, ""playfulness_bps"": 5327, ""semantic_specificity_bps"": 5344, ""warmth_bps"": 5522}","The model is not ready for live influence. The comparison does not establish a reliable advantage. Held-out accuracy is 54%, while the control is 56%.","The model is not ready for live influence (the comparison does not establish a reliable advantage). Held-out accuracy is 54%, while the control is 56%.",,,
review-0066,cnn-opener_length-silver-g02-a_context,opener_length,silver,"{""compression_bps"": 9000, ""directness_bps"": 9400, ""energy_bps"": 4943, ""identity_relevance_bps"": 5056, ""novelty_pressure_bps"": 4209, ""playfulness_bps"": 4336, ""semantic_specificity_bps"": 5491, ""warmth_bps"": 4780}","The current record supports this result: The permit was posted on June 28, 2026 at 11:05 EDT. The court filing contains that timestamp. No narrower timestamp is available.","Result: The permit was posted on June 28, 2026 at 11:05 EDT. The court filing contains that timestamp. No narrower timestamp is available.",,,
review-0067,cnn-voice-silver-g45-a_context,voice,silver,"{""compression_bps"": 5410, ""directness_bps"": 9000, ""energy_bps"": 7600, ""identity_relevance_bps"": 5445, ""novelty_pressure_bps"": 4328, ""playfulness_bps"": 4364, ""semantic_specificity_bps"": 5845, ""warmth_bps"": 5120}",The memory index halted metric collection after shape mismatch. Zero attempts reached the next stage. Inspect the parity report before retrying.,Metric collection was halted by shape mismatch in the memory index. Zero attempts reached the next stage. Inspect the parity report before retrying.,,,
review-0068,cnn-imagery_density-silver-g27-a_context,imagery_density,silver,"{""compression_bps"": 4958, ""directness_bps"": 4971, ""energy_bps"": 5054, ""identity_relevance_bps"": 5931, ""novelty_pressure_bps"": 9300, ""playfulness_bps"": 9000, ""semantic_specificity_bps"": 4638, ""warmth_bps"": 5837}","The date is a pin in the map; the motive is still fog. The time is documented, but the motive is unverified. The configuration diff documents the event on July 18, 2026 at 20:16 EDT. It records that the team chose to publish the report. It does not establish why that choice was made.","The time is documented, but the motive is unverified. The configuration diff documents the event on July 18, 2026 at 20:16 EDT. It records that the team chose to publish the report. It does not establish why that choice was made.",,,
review-0069,cnn-comma_cadence-platinum-g28-a_context,comma_cadence,platinum,"{""compression_bps"": 4682, ""directness_bps"": 5001, ""energy_bps"": 4160, ""identity_relevance_bps"": 5121, ""novelty_pressure_bps"": 4586, ""playfulness_bps"": 4643, ""semantic_specificity_bps"": 4605, ""warmth_bps"": 6400}","The model exporter failed before slot verification completed, and all 16 recorded attempts ended in identity conflict, but zero attempts reached the next stage.",The model exporter failed before slot verification completed. All 16 recorded attempts ended in identity conflict. Zero attempts reached the next stage.,,,
review-0070,cnn-noun_repetition-platinum-g36-a_context,noun_repetition,platinum,"{""compression_bps"": 5575, ""directness_bps"": 5665, ""energy_bps"": 5672, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 4953, ""playfulness_bps"": 4699, ""semantic_specificity_bps"": 7800, ""warmth_bps"": 5502}",The pattern that the user dislikes padded corporate wording appears across 19 sessions. The documented result is supported by this evidence: each observation has a recorded source. The pattern remains revisable.,The pattern that the user dislikes padded corporate wording appears across 19 sessions. It is supported by this evidence: each observation has a recorded source. The pattern remains revisable.,,,
review-0071,cnn-colon_compaction-silver-g06-a_context,colon_compaction,silver,"{""compression_bps"": 9300, ""directness_bps"": 8800, ""energy_bps"": 4342, ""identity_relevance_bps"": 4324, ""novelty_pressure_bps"": 5134, ""playfulness_bps"": 4465, ""semantic_specificity_bps"": 4497, ""warmth_bps"": 5388}","Result: Two local articles repeat the same claim. Evidence: Every report traces back to one city press release. Limit: That is one source chain, not independent confirmation.","Two local articles repeat the same claim. Every report traces back to one city press release. That is one source chain, not independent confirmation.",,,
review-0072,cnn-semicolon_rhythm-silver-g27-a_context,semicolon_rhythm,silver,"{""compression_bps"": 7600, ""directness_bps"": 4541, ""energy_bps"": 5200, ""identity_relevance_bps"": 4410, ""novelty_pressure_bps"": 5962, ""playfulness_bps"": 5547, ""semantic_specificity_bps"": 5541, ""warmth_bps"": 5811}",I would not publish the report yet. The configuration diff contains a conflicting timestamp. The conflict is unresolved.,I would not publish the report yet; the configuration diff contains a conflicting timestamp; the conflict is unresolved.,,,
review-0073,cnn-imagery_density-platinum-g47-a_context,imagery_density,platinum,"{""compression_bps"": 4695, ""directness_bps"": 5513, ""energy_bps"": 4773, ""identity_relevance_bps"": 4637, ""novelty_pressure_bps"": 8010, ""playfulness_bps"": 7800, ""semantic_specificity_bps"": 4990, ""warmth_bps"": 5522}","The metric is a coordinate, not a verdict without the threshold. The measurement must be interpreted against the frozen threshold. The measured memory use was 92 MiB. The frozen threshold was 61 MiB. The measured value is above the threshold.",The measurement must be interpreted against the frozen threshold. The measured memory use was 92 MiB. The frozen threshold was 61 MiB. The measured value is above the threshold.,,,
review-0074,cnn-explicit_labels-platinum-g17-a_context,explicit_labels,platinum,"{""compression_bps"": 5328, ""directness_bps"": 7800, ""energy_bps"": 4686, ""identity_relevance_bps"": 4759, ""novelty_pressure_bps"": 5316, ""playfulness_bps"": 4986, ""semantic_specificity_bps"": 8150, ""warmth_bps"": 5526}",I would not rerun the evaluation yet. The build manifest contains a conflicting decision. The conflict is unresolved.,Fact: I would not rerun the evaluation yet. Evidence: The build manifest contains a conflicting decision. Limit: The conflict is unresolved.,,,
review-0075,cnn-opener_length-platinum-g11-a_context,opener_length,platinum,"{""compression_bps"": 7800, ""directness_bps"": 8080, ""energy_bps"": 5457, ""identity_relevance_bps"": 4867, ""novelty_pressure_bps"": 5188, ""playfulness_bps"": 4481, ""semantic_specificity_bps"": 5422, ""warmth_bps"": 5421}",Result: The pattern that the user likes precise but unusual imagery appears across 4 sessions. Each observation has a recorded source. The pattern remains revisable.,The current record supports this result: The pattern that the user likes precise but unusual imagery appears across 4 sessions. Each observation has a recorded source. The pattern remains revisable.,,,
review-0076,cnn-imagery_density-silver-g22-a_context,imagery_density,silver,"{""compression_bps"": 5913, ""directness_bps"": 5744, ""energy_bps"": 4259, ""identity_relevance_bps"": 5437, ""novelty_pressure_bps"": 9300, ""playfulness_bps"": 9000, ""semantic_specificity_bps"": 4363, ""warmth_bps"": 4901}","The timestamp is a nail in the timeline, not a window into motive. The source fixes the time but does not explain intent. The alert was issued on June 28, 2026 at 11:05 EDT. The frozen protocol contains that timestamp. No narrower timestamp is available.","The source fixes the time but does not explain intent. The alert was issued on June 28, 2026 at 11:05 EDT. The frozen protocol contains that timestamp. No narrower timestamp is available.",,,
review-0077,cnn-comma_cadence-platinum-g04-a_context,comma_cadence,platinum,"{""compression_bps"": 4888, ""directness_bps"": 4769, ""energy_bps"": 4160, ""identity_relevance_bps"": 4610, ""novelty_pressure_bps"": 5164, ""playfulness_bps"": 4470, ""semantic_specificity_bps"": 5473, ""warmth_bps"": 6400}",The model exporter failed before slot verification completed. All 39 recorded attempts ended in identity conflict. Zero attempts reached the next stage.,"The model exporter failed before slot verification completed, and all 39 recorded attempts ended in identity conflict, but zero attempts reached the next stage.",,,
review-0078,cnn-noun_repetition-platinum-g39-a_context,noun_repetition,platinum,"{""compression_bps"": 4505, ""directness_bps"": 5423, ""energy_bps"": 5007, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 5313, ""playfulness_bps"": 4549, ""semantic_specificity_bps"": 7800, ""warmth_bps"": 4703}","The permit was posted on July 11, 2026 at 13:22 EDT. The documented result is supported by this evidence: the audit log contains that timestamp. No narrower timestamp is available.","The permit was posted on July 11, 2026 at 13:22 EDT. It is supported by this evidence: the audit log contains that timestamp. No narrower timestamp is available.",,,
review-0079,cnn-comma_cadence-platinum-g05-a_context,comma_cadence,platinum,"{""compression_bps"": 4811, ""directness_bps"": 5101, ""energy_bps"": 4160, ""identity_relevance_bps"": 4447, ""novelty_pressure_bps"": 4739, ""playfulness_bps"": 4809, ""semantic_specificity_bps"": 5414, ""warmth_bps"": 6400}","The parity report documents the event on July 23, 2026 at 09:37 EDT, and it records that the team chose to rerun the evaluation, but it does not establish why that choice was made.","The parity report documents the event on July 23, 2026 at 09:37 EDT. It records that the team chose to rerun the evaluation. It does not establish why that choice was made.",,,
review-0080,cnn-warmth_marker-gold-g06-a_context,warmth_marker,gold,"{""compression_bps"": 4433, ""directness_bps"": 5391, ""energy_bps"": 5630, ""identity_relevance_bps"": 6275, ""novelty_pressure_bps"": 4994, ""playfulness_bps"": 4915, ""semantic_specificity_bps"": 5784, ""warmth_bps"": 8570}",Here is the factual core. The email thread shows 17 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,That would leave anyone feeling furious. The email thread shows 17 separate charges. Two of the charges share the same authorization code. The duplicate code does not by itself prove intent.,,,
review-0081,cnn-terminology-platinum-g22-a_context,terminology,platinum,"{""compression_bps"": 5611, ""directness_bps"": 6820, ""energy_bps"": 4852, ""identity_relevance_bps"": 4664, ""novelty_pressure_bps"": 5462, ""playfulness_bps"": 5092, ""semantic_specificity_bps"": 8220, ""warmth_bps"": 5224}",The measured loss missed the required maximum of 42. The run is not a pass. Preserve the failed record and open a new run.,Loss measured 47; required maximum was 42. The run is not a pass. Preserve the failed record and open a new run.,,,
review-0082,cnn-voice-gold-g00-a_context,voice,gold,"{""compression_bps"": 4966, ""directness_bps"": 8400, ""energy_bps"": 7210, ""identity_relevance_bps"": 4647, ""novelty_pressure_bps"": 5524, ""playfulness_bps"": 4913, ""semantic_specificity_bps"": 5748, ""warmth_bps"": 5022}",The signed receipt shows two charges sharing one authorization code. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,One authorization code is shared by two charges in the signed receipt. The duplicate code does not by itself prove intent. Compare the timestamps before assigning a cause.,,,
review-0083,cnn-semicolon_rhythm-silver-g35-a_context,semicolon_rhythm,silver,"{""compression_bps"": 7600, ""directness_bps"": 5193, ""energy_bps"": 5200, ""identity_relevance_bps"": 5338, ""novelty_pressure_bps"": 5575, ""playfulness_bps"": 4363, ""semantic_specificity_bps"": 4858, ""warmth_bps"": 5325}",The parser failed before deployment completed; all 27 recorded attempts ended in broken recurrence; zero attempts reached the next stage.,The parser failed before deployment completed. All 27 recorded attempts ended in broken recurrence. Zero attempts reached the next stage.,,,
review-0084,cnn-noun_repetition-silver-g32-a_context,noun_repetition,silver,"{""compression_bps"": 5377, ""directness_bps"": 4600, ""energy_bps"": 5462, ""identity_relevance_bps"": 6500, ""novelty_pressure_bps"": 4563, ""playfulness_bps"": 4863, ""semantic_specificity_bps"": 9000, ""warmth_bps"": 4509}","The signed receipt documents the event on June 28, 2026 at 11:05 EDT. It is supported by this evidence: it records that the team chose to update the identity claim. It does not establish why that choice was made.","The signed receipt documents the event on June 28, 2026 at 11:05 EDT. The documented result is supported by this evidence: it records that the team chose to update the identity claim. It does not establish why that choice was made.",,,
review-0085,cnn-imagery_density-gold-g11-a_context,imagery_density,gold,"{""compression_bps"": 4730, ""directness_bps"": 4550, ""energy_bps"": 5334, ""identity_relevance_bps"": 4580, ""novelty_pressure_bps"": 8655, ""playfulness_bps"": 8400, ""semantic_specificity_bps"": 5320, ""warmth_bps"": 5533}","The metric is a coordinate, not a verdict without the threshold. The measurement must be interpreted against the frozen threshold. The measured throughput was 76 items/s. The frozen threshold was 81 items/s. The observed value is below the threshold.",The measurement must be interpreted against the frozen threshold. The measured throughput was 76 items/s. The frozen threshold was 81 items/s. The observed value is below the threshold.,,,
review-0086,cnn-colon_compaction-silver-g24-a_context,colon_compaction,silver,"{""compression_bps"": 9300, ""directness_bps"": 8800, ""energy_bps"": 4440, ""identity_relevance_bps"": 4910, ""novelty_pressure_bps"": 5730, ""playfulness_bps"": 5331, ""semantic_specificity_bps"": 4352, ""warmth_bps"": 5054}",Result: The identity gate failed before candidate ranking completed. Evidence: All 27 recorded attempts ended in non-finite loss. Limit: Zero attempts reached the next stage.,The identity gate failed before candidate ranking completed. All 27 recorded attempts ended in non-finite loss. Zero attempts reached the next stage.,,,
review-0087,cnn-contraction_register-gold-g10-a_context,contraction_register,gold,"{""compression_bps"": 4606, ""directness_bps"": 6870, ""energy_bps"": 4856, ""identity_relevance_bps"": 5590, ""novelty_pressure_bps"": 4435, ""playfulness_bps"": 5620, ""semantic_specificity_bps"": 5459, ""warmth_bps"": 7720}",The scheduler failed before scoring completed. All 4 recorded attempts ended in label leakage. Zero attempts reached the next stage. The record can't establish more than this.,The scheduler failed before scoring completed. All 4 recorded attempts ended in label leakage. Zero attempts reached the next stage. The record cannot establish more than this.,,,
review-0088,cnn-imagery_density-gold-g02-a_context,imagery_density,gold,"{""compression_bps"": 4784, ""directness_bps"": 5848, ""energy_bps"": 5507, ""identity_relevance_bps"": 5093, ""novelty_pressure_bps"": 8655, ""playfulness_bps"": 8400, ""semantic_specificity_bps"": 5135, ""warmth_bps"": 4860}","The failed scoring gate is a locked door, not a dimmer switch. A failed gate blocks the candidate completely. The scheduler failed before scoring completed. All 49 recorded attempts ended in label leakage. Zero attempts reached the next stage.",A failed gate blocks the candidate completely. The scheduler failed before scoring completed. All 49 recorded attempts ended in label leakage. Zero attempts reached the next stage.,,,
review-0089,cnn-explicit_labels-platinum-g34-a_context,explicit_labels,platinum,"{""compression_bps"": 4529, ""directness_bps"": 7800, ""energy_bps"": 5534, ""identity_relevance_bps"": 5080, ""novelty_pressure_bps"": 5192, ""playfulness_bps"": 5424, ""semantic_specificity_bps"": 8150, ""warmth_bps"": 4447}",The measured drift score was 83 bps. The frozen threshold was 76 bps. The observed value is above the threshold.,Fact: The measured drift score was 83 bps. Evidence: The frozen threshold was 76 bps. Limit: The observed value is above the threshold.,,,
review-0090,cnn-contraction_register-gold-g20-a_context,contraction_register,gold,"{""compression_bps"": 5411, ""directness_bps"": 6870, ""energy_bps"": 4419, ""identity_relevance_bps"": 5573, ""novelty_pressure_bps"": 5586, ""playfulness_bps"": 4425, ""semantic_specificity_bps"": 5375, ""warmth_bps"": 7720}","The phrase critic may rank wording that already passed every hard gate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score cannot rescue an ineligible candidate. The record cannot establish more than this.","The phrase critic may rank wording that already passed every hard gate. The verifier retains authority over semantics, slots, identity conflicts, and evidence. A preference score can't rescue an ineligible candidate. The record can't establish more than this.",,,
review-0091,cnn-noun_repetition-platinum-g32-a_context,noun_repetition,platinum,"{""compression_bps"": 4914, ""directness_bps"": 5438, ""energy_bps"": 4588, ""identity_relevance_bps"": 6050, ""novelty_pressure_bps"": 4699, ""playfulness_bps"": 5628, ""semantic_specificity_bps"": 7800, ""warmth_bps"": 4766}","The permit record documents the event on June 28, 2026 at 11:05 EDT. The documented result is supported by this evidence: it records that the team chose to restart the worker. It does not establish why that choice was made.","The permit record documents the event on June 28, 2026 at 11:05 EDT. It is supported by this evidence: it records that the team chose to restart the worker. It does not establish why that choice was made.",,,
review-0092,cnn-parenthetical_caveat-gold-g04-a_context,parenthetical_caveat,gold,"{""compression_bps"": 7975, ""directness_bps"": 5468, ""energy_bps"": 6020, ""identity_relevance_bps"": 4813, ""novelty_pressure_bps"": 5565, ""playfulness_bps"": 4589, ""semantic_specificity_bps"": 5005, ""warmth_bps"": 5090}","The model is not ready for live influence (the comparison does not establish a reliable advantage). Held-out accuracy is 62%, while the control is 72%.","The model is not ready for live influence. The comparison does not establish a reliable advantage. Held-out accuracy is 62%, while the control is 72%.",,,
review-0093,cnn-opener_length-gold-g34-a_context,opener_length,gold,"{""compression_bps"": 8400, ""directness_bps"": 8740, ""energy_bps"": 5283, ""identity_relevance_bps"": 5657, ""novelty_pressure_bps"": 5726, ""playfulness_bps"": 4945, ""semantic_specificity_bps"": 4458, ""warmth_bps"": 5283}",The current record supports this result: I would not merge the pull request yet. The court filing contains a conflicting location. The conflict is unresolved.,Result: I would not merge the pull request yet. The court filing contains a conflicting location. The conflict is unresolved.,,,
